id	code	category	name	made	weight	nutrients
4776	N000050	수산물	개조개	부산	0	레티놀(㎍)
4777	N000051	수산물	갯가재	부산	0	레티놀(㎍)
4778	N000053	수산물	갯장어	통영,알래스카산	540	레티놀(㎍)
4779	N000055	수산물	거북등안장멍게	부산	0	레티놀(㎍)
4780	N000057	수산물	검복	강릉	0	레티놀(㎍)
4781	N000058	수산물	게르치	부산	14	레티놀(㎍)
4782	N000059	수산물	고등어	부산	12	레티놀(㎍)
4783	N000059	수산물	고등어	부산	23	레티놀(㎍)
4784	N000059	수산물	고등어	부산	24	레티놀(㎍)
4785	N000059	수산물	고등어	부산	30	레티놀(㎍)
4786	N000059	수산물	고등어	부산	23	레티놀(㎍)
4787	N000064	수산물	고등어-염건품	통영,알래스카산	0	레티놀(㎍)
4788	N000065	수산물	고등어-염장품	전국(대표)	9	레티놀(㎍)
4789	N000067	수산물	고등어-통조림(보일드)	통영,알래스카산	0	레티놀(㎍)
4790	N000072	수산물	고무꺽정이	포항	0	레티놀(㎍)
4791	N000074	수산물	곱상어	여수	210	레티놀(㎍)
4792	N000075	수산물	곳체다슬기	문경	0	레티놀(㎍)
4793	N000076	수산물	관절매물고둥	구룡포	0	레티놀(㎍)
4794	N000077	수산물	광동홍어	남해서부-EEZ(239)	0	레티놀(㎍)
4795	N000078	수산물	괴도라치	포항	14	레티놀(㎍)
4796	N000079	수산물	구갈돔	부산	6	레티놀(㎍)
4797	N000083	수산물	군소	부산	0	레티놀(㎍)
4798	N000084	수산물	군평선이	부산	21	레티놀(㎍)
4799	N000085	수산물	궁제기서대	부산	8	레티놀(㎍)
4800	N000086	수산물	그물베도라치	부산	11	레티놀(㎍)
4801	N000088	수산물	기름가자미-소건품	부산	17	레티놀(㎍)
4802	N000092	수산물	기름종개	부산	219	레티놀(㎍)
4803	N000093	수산물	긴고둥	부산	0	레티놀(㎍)
4804	N000094	수산물	긴꼬리벵에돔	제주	0	레티놀(㎍)
4805	N000095	수산물	긴뿔천길새우	전국(대표)	0	레티놀(㎍)
4806	N000097	수산물	까나리	통영,알래스카산	75	레티놀(㎍)
4807	N000098	수산물	까나리-액젓	통영,알래스카산	0	레티놀(㎍)
4808	N000099	수산물	까치복	군산	3	레티놀(㎍)
4809	N000100	수산물	까치상어	여수	9	레티놀(㎍)
4810	N000101	수산물	까칠복	포항	0	레티놀(㎍)
4811	N000103	수산물	꺽저기	부산	8	레티놀(㎍)
4812	N000104	수산물	꼬막	부산	39	레티놀(㎍)
4813	N000105	수산물	꼬시래기	전국(대표)	0	레티놀(㎍)
4814	N000106	수산물	꼬치고기	부산	5	레티놀(㎍)
4815	N000107	수산물	꼼치	강릉	0	레티놀(㎍)
4816	N000108	수산물	꼽새돔	부산	18	레티놀(㎍)
4817	N000109	수산물	꽁지양태	부산	5	레티놀(㎍)
4818	N000110	수산물	꽁치	강릉	21	레티놀(㎍)
4819	N000111	수산물	꽁치-동건품	포항	0	레티놀(㎍)
4820	N000113	수산물	꽁치-통조림(조미)	통영,알래스카산	0	레티놀(㎍)
4821	N000114	수산물	꽃게	인천	0	레티놀(㎍)
4822	N000118	수산물	꽃새우-자건품	전국(대표)	0	레티놀(㎍)
4823	N000120	수산물	나비가오리	부산	0	레티놀(㎍)
4824	N000121	수산물	나팔고둥	부산	0	레티놀(㎍)
4825	N000122	수산물	낙지	여수	0	레티놀(㎍)
4826	N000125	수산물	날개다랑어-통조림(기름담금)	통영,알래스카산	0	레티놀(㎍)
4827	N000126	수산물	날치	부산	5	레티놀(㎍)
4828	N000132	수산물	납작파래	전국(대표)	0	레티놀(㎍)
4829	N000133	수산물	납지리	부산	6	레티놀(㎍)
4830	N000135	수산물	넙치	여수	8	레티놀(㎍)
4831	N000141	수산물	네동가리	부산	6	레티놀(㎍)
4832	N000142	수산물	노랑가오리	부산	0	레티놀(㎍)
4833	N000147	수산물	노랑벤자리	부산	17	레티놀(㎍)
4834	N000148	수산물	노래미	통영,알래스카산	8	레티놀(㎍)
4835	N000149	수산물	노무라입깃해파리	전국(대표)	0	레티놀(㎍)
4836	N000151	수산물	놀래기	부산	14	레티놀(㎍)
4837	N000152	수산물	농어	거제	36	레티놀(㎍)
4838	N000156	수산물	누루시볼락	부산	20	레티놀(㎍)
